"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","Probable Pitcher","Batting Order"
"37139-82616","SS","Luis","Luis Guillorme","Guillorme","1.6352940727682674","17","2000","SDP@NYM","NYM","SDP","","","","",""
"37139-14012","OF","Jarrett","Jarrett Parker","Parker","2.4399999618530273","5","2000","LAA@LOS","LAA","LOS","","","","",""
"37139-38599","OF","Lewis","Lewis Brinson","Brinson","3.7703704833984375","27","2000","MIA@CWS","MIA","CWS","","","","",""
"37139-17096","SS","Wilfredo","Wilfredo Tovar","Tovar","4.443749904632568","16","2000","LAA@LOS","LAA","LOS","","","","",""
"37139-82646","OF","Justin","Justin Williams","Williams","0","1","2000","STL@PIT","STL","PIT","","","","",""
"37139-82659","SS","Carter","Carter Kieboom","Kieboom","5.890909368341619","11","2000","COL@WAS","WAS","COL","","","","",""
"37139-110306","SS","Humberto","Humberto Arteaga","Arteaga","5.113333129882813","15","2000","KAN@ATL","KAN","ATL","","","","",""
"37139-13034","SS","Charlie","Charlie Culberson","Culberson","2.8305555979410806","72","2000","KAN@ATL","ATL","KAN","","","","",""
"37139-5884","C","Francisco","Francisco Cervelli","Cervelli","5.255882263183594","34","2000","STL@PIT","PIT","STL","IL","Concussion","","",""
"37139-17151","OF","Dalton","Dalton Pompey","Pompey","1.8","5","2000","CLE@TOR","TOR","CLE","","","","",""
"37139-52995","C","Luke","Luke Maile","Maile","4.104878123213605","41","2000","CLE@TOR","TOR","CLE","","","","",""
"37139-103217","3B","Jake","Jake Noll","Noll","2.7750000953674316","8","2000","COL@WAS","WAS","COL","","","","",""
"37139-54080","OF","Austin","Austin Dean","Dean","4.506249904632568","32","2000","MIA@CWS","MIA","CWS","","","","",""
"37139-71508","SS","Mike","Mike Freeman","Freeman","6.156410412910657","39","2000","CLE@TOR","CLE","TOR","","","","",""
"37139-13144","OF","JB","JB Shuck","Shuck","3.288889001916956","27","2000","STL@PIT","PIT","STL","","","","",""
"37139-6005","OF","Matt","Matt Joyce","Joyce","3.0974359756860976","78","2000","KAN@ATL","ATL","KAN","","","","",""
"37139-12168","2B","Starlin","Starlin Castro","Castro","7.182653310347576","98","2000","MIA@CWS","MIA","CWS","","","","",""
"37139-82824","1B","Mike","Mike Ford","Ford","8.127272865988992","11","2000","NYY@MIN","NYY","MIN","","","","",""
"37139-68537","2B","Tyler","Tyler Wade","Wade","6.354999923706055","20","2000","NYY@MIN","NYY","MIN","","","","",""
"37139-52156","OF","Rosell","Rosell Herrera","Herrera","3.6904761904761907","63","2000","MIA@CWS","MIA","CWS","","","","",""
"37139-68554","SS","Andrew","Andrew Velazquez","Velazquez","1.2399999618530273","10","2000","CLE@TOR","CLE","TOR","IL","Undisclosed","","",""
"37139-81869","C","Chad","Chad Wallach","Wallach","5.015789634303043","19","2000","MIA@CWS","MIA","CWS","IL","Concussion","","",""
"37139-13266","C","Salvador","Salvador Perez","Perez","9.390697863674903","129","2000","KAN@ATL","KAN","ATL","IL","Elbow","","",""
"37139-38867","2B","Devon","Devon Travis","Travis","7.516504972883799","103","2000","CLE@TOR","TOR","CLE","IL","Knee","","",""
"37139-80855","2B","Adrian","Adrian Sanchez","Sanchez","0.8444444338480631","18","2000","COL@WAS","WAS","COL","","","","",""
"37139-5079","SS","Troy","Troy Tulowitzki","Tulowitzki","6.1400001525878904","5","2000","NYY@MIN","NYY","MIN","IL","Calf","","",""
"37139-68582","SS","Brendan","Brendan Rodgers","Rodgers","4.883999938964844","25","2000","COL@WAS","COL","WAS","IL","Shoulder","","",""
"37139-79851","OF","Drew","Drew Robinson","Robinson","1.2399999618530273","5","2000","STL@PIT","STL","PIT","","","","",""
"37139-68594","OF","Anthony","Anthony Alford","Alford","0","1","2000","CLE@TOR","TOR","CLE","IL","Oblique","","",""
"37139-5114","OF","Curtis","Curtis Granderson","Granderson","6.145882640165441","85","2000","MIA@CWS","MIA","CWS","","","","",""
