"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","Probable Pitcher","Batting Order"
"37097-81015","OF","Zack","Zack Granite","Granite","0","0","2000","TEX@SEA","TEX","SEA","","","","",""
"37097-13436","C","Max","Max Stassi","Stassi","3.6407408537688077","27","2000","OAK@HOU","HOU","OAK","","","","",""
"37097-5279","1B","Kendrys","Kendrys Morales","Morales","5.890566268057193","53","2000","NYY@MIN","NYY","MIN","","","","",""
"37097-13473","C","Caleb","Caleb Joseph","Joseph","3.369230710543119","13","2000","BAL@ARI","ARI","BAL","","","","",""
"37097-5282","C","Jeff","Jeff Mathis","Mathis","3.6508773000616777","57","2000","TEX@SEA","TEX","SEA","","","","",""
"37097-13501","OF","Chris","Chris Owings","Owings","4.98292690370141","41","2000","BOS@TAM","BOS","TAM","","","","",""
"37097-60630","OF","Bradley","Bradley Zimmer","Zimmer","6.744117736816406","34","2000","CLE@TOR","CLE","TOR","IL","Side","","",""
"37097-79070","2B","Domingo","Domingo Leyba","Leyba","2.1700000762939453","10","2000","BAL@ARI","ARI","BAL","","","","",""
"37097-83183","SS","Eric","Eric Stamets","Stamets","2.91999994913737","15","2000","CLE@TOR","CLE","TOR","","","","",""
"37097-83182","C","Eric","Eric Haase","Haase","1.5","2","2000","CLE@TOR","CLE","TOR","","","","",""
"37097-5366","2B","Dustin","Dustin Pedroia","Pedroia","2.616666634877523","6","2000","BOS@TAM","BOS","TAM","IL","Knee","","",""
"37097-83191","C","Austin","Austin Wynns","Wynns","3.8812499046325684","16","2000","BAL@ARI","BAL","ARI","","","","",""
"37097-83195","OF","Yonathan","Yonathan Daza","Daza","1.5333333015441895","6","2000","COL@WAS","COL","WAS","","","","",""
"37097-38140","1B","Greg","Greg Bird","Bird","6.769999694824219","10","2000","NYY@MIN","NYY","MIN","IL","Foot","","",""
"37097-5373","OF","Ichiro","Ichiro Suzuki","Suzuki","1.5","2","2000","TEX@SEA","SEA","TEX","","","","",""
"37097-85246","1B","Josh","Josh Fuentes","Fuentes","1.3777777353922527","9","2000","COL@WAS","COL","WAS","","","","",""
"37097-79112","SS","Yu","Yu Chang","Chang","0","2","2000","CLE@TOR","CLE","TOR","","","","",""
"37097-85260","3B","Patrick","Patrick Wisdom","Wisdom","2.7444445292154946","9","2000","TEX@SEA","TEX","SEA","","","","",""
"37097-5399","1B","Martin","Martin Prado","Prado","4.785185072157118","54","2000","MIA@CWS","MIA","CWS","","","","",""
"37097-79128","C","Garrett","Garrett Stubbs","Stubbs","4.275000095367432","8","2000","OAK@HOU","HOU","OAK","","","","",""
"37097-85274","OF","DJ","DJ Stewart","Stewart","3","7","2000","BAL@ARI","BAL","ARI","","","","",""
"37097-79134","OF","Mike","Mike Gerber","Gerber","2.25","4","2000","CHC@SFG","SFG","CHC","","","","",""
"37097-21815","OF","Socrates","Socrates Brito","Brito","2.9411764705882355","17","2000","CLE@TOR","TOR","CLE","","","","",""
"37097-62780","SS","Wilmer","Wilmer Difo","Difo","5.469230847480969","39","2000","COL@WAS","WAS","COL","","","","",""
"37097-79174","C","Jacob","Jacob Nottingham","Nottingham","5.366666793823242","6","2000","CIN@MIL","MIL","CIN","","","","",""
"37097-79176","OF","JT","JT Riddle","Riddle","5.0588235294117645","51","2000","MIA@CWS","MIA","CWS","IL","Forearm","","",""
"37097-85320","C","Michael","Michael Perez","Perez","6.146666463216146","15","2000","BOS@TAM","TAM","BOS","","","","",""
"37097-79181","SS","Mauricio","Mauricio Dubon","Dubon","0","2","2000","CIN@MIL","MIL","CIN","","","","",""
"37097-79183","OF","Daniel","Daniel Palka","Palka","1.8235294117647058","17","2000","MIA@CWS","CWS","MIA","","","","",""
"37097-79195","3B","Miguel","Miguel Andujar","Andujar","2.308333396911621","12","2000","NYY@MIN","NYY","MIN","IL","Shoulder","","",""
"37097-38249","OF","Steven","Steven Souza Jr.","Souza Jr.","7.843055725097656","72","2000","BAL@ARI","ARI","BAL","IL","Knee","","",""
"37097-79247","SS","Edmundo","Edmundo Sosa","Sosa","1","3","2000","STL@PIT","STL","PIT","","","","",""
"37097-101787","OF","LaMonte","LaMonte Wade Jr.","Wade Jr.","4.599999904632568","2","2000","NYY@MIN","MIN","NYY","IL","Thumb","","",""
"37097-101796","OF","Braden","Braden Bishop","Bishop","1.6200000762939453","10","2000","TEX@SEA","SEA","TEX","IL","Chest","","",""
"37097-79271","SS","Richard","Richard Urena","Urena","3.0250000953674316","16","2000","CLE@TOR","TOR","CLE","","","","",""
"37097-38316","OF","Charlie","Charlie Tilson","Tilson","5.170370596426505","54","2000","MIA@CWS","CWS","MIA","","","","",""
"37097-79279","OF","Andrew","Andrew Stevenson","Stevenson","3.0666667090521917","9","2000","COL@WAS","WAS","COL","","","","",""
"37097-101807","C","Seby","Seby Zavala","Zavala","2.066666603088379","3","2000","MIA@CWS","CWS","MIA","","","","",""
"37097-101832","OF","Skye","Skye Bolt","Bolt","3.049999952316284","4","2000","OAK@HOU","OAK","HOU","","","","",""
"37097-101837","OF","Jason","Jason Martin","Martin","3.8842106869346216","19","2000","STL@PIT","PIT","STL","","","","",""
"37097-101844","OF","Lane","Lane Thomas","Thomas","4.720000076293945","10","2000","STL@PIT","STL","PIT","","","","",""
"37097-101848","OF","Scott","Scott Heineman","Heineman","0","0","2000","TEX@SEA","TEX","SEA","","","","",""
"37097-85477","OF","Isaac","Isaac Galloway","Galloway","3.4052629972759045","19","2000","MIA@CWS","MIA","CWS","IL","Undisclosed","","",""
"37097-52713","OF","Peter","Peter O'Brien","O'Brien","5.314285823277065","14","2000","MIA@CWS","MIA","CWS","","","","",""
"37097-38411","2B","Alen","Alen Hanson","Hanson","3.8333333333333335","18","2000","CLE@TOR","TOR","CLE","","","","",""
"37097-95776","OF","Pablo","Pablo Reyes","Reyes","2.1956521739130435","23","2000","STL@PIT","PIT","STL","","","","",""
"37097-110118","1B","Rangel","Rangel Ravelo","Ravelo","1","6","2000","STL@PIT","STL","PIT","","","","",""
"37097-13900","2B","Jedd","Jedd Gyorko","Gyorko","3.1973684210526314","38","2000","STL@PIT","STL","PIT","IL","Wrist","","",""
"37097-81530","OF","Nicky","Nicky Delmonico","Delmonico","5.199999854678199","21","2000","MIA@CWS","CWS","MIA","DTD","Shoulder","","",""
"37097-14018","C","John Ryan","John Ryan Murphy","Murphy","5.9720001220703125","25","2000","BAL@ARI","ARI","BAL","","","","",""
"37097-38595","OF","Blake","Blake Swihart","Swihart","4.573809669131324","42","2000","BAL@ARI","ARI","BAL","IL","Oblique","","",""
"37097-38599","OF","Lewis","Lewis Brinson","Brinson","3.7703704833984375","27","2000","MIA@CWS","MIA","CWS","","","","",""
"37097-112337","3B","Zach","Zach Green","Green","0","0","2000","CHC@SFG","SFG","CHC","","","","",""
"37097-5884","C","Francisco","Francisco Cervelli","Cervelli","5.255882263183594","34","2000","STL@PIT","PIT","STL","IL","Concussion","","",""
"37097-81869","C","Chad","Chad Wallach","Wallach","5.015789634303043","19","2000","MIA@CWS","MIA","CWS","IL","Concussion","","",""
"37097-38867","2B","Devon","Devon Travis","Travis","7.516504972883799","103","2000","CLE@TOR","TOR","CLE","IL","Knee","","",""
"37097-81883","C","David","David Freitas","Freitas","9.699999809265137","1","2000","CIN@MIL","MIL","CIN","","","","",""
"37097-79851","OF","Drew","Drew Robinson","Robinson","1.2399999618530273","5","2000","STL@PIT","STL","PIT","","","","",""
